COUNTRY_CODE|ITEM_MANUF_BRAND_CODE|ITEM_MANUF_BRAND_NAME|ACTIVE_FLAG|RefDataId|LoadDatetime|LastUpdatedDatetime
GBR|TRAS|TRANSFORMERS|Y|28773|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|VIPT|VIP TURBOBOARD|Y|28923|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|PREM|PREMIER (WOOLWORTHS ONLY)|Y|26118|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|VOOD|VOODOO PC|Y|28959|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|QUAL|QUALCAST|Y|27308|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SWIF|SWIFT|Y|28579|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|WATE|WATERLINE|Y|28996|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|WERT|WERTHEIM|Y|29008|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|RANK|RANK|Y|27342|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
DEU|LEMO|LEMON|Y|210168|2019-12-02 19:03:04.402293|2023-01-18 19:13:33.000000
ITA|DJI|DJI|Y|210174|2019-12-03 19:02:51.528571|2023-01-18 19:13:33.000000
GBR|VIDP|VIDEO PILOT|Y|28905|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|ROST|ROSSETTI|Y|27493|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TDL|TDL|Y|28639|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|REVO|REVOX|Y|27427|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|YOKO|YOKO|Y|29400|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|ROCL|ROCLAB|Y|27465|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|WASM|WASTEMAID|Y|28990|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|WHAR|WHARFEDALE|Y|29014|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SAMS|SAMSUNG|Y|28021|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TOM|TOM TOM|Y|28747|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SAUT|SAUTER|Y|28045|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TREM|TREMBATH|Y|28783|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SAHA|SAHARA|Y|28003|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SANI|SANIFLOW|Y|28029|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TOMT|TOMTOM|Y|29532|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|UNID|UNIDEN|Y|28843|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SCOH|LGH PHONE LINE|Y|28077|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|VEL|VELAIRE|Y|28879|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SHOW|SHOWERMAX|Y|28141|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SEGA|SEGA|Y|28099|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SELE|SELECO|Y|28111|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|ZUCC|ZUCCO|Y|29430|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|ATRI|ATRIFLOW|Y|29580|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SKUL|SKULL CANDY|Y|28417|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|WAHL|WAHL|Y|28976|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SMEG|SMEG|Y|28427|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|WEST|WESTCROFT|Y|29012|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SOME|SOMET|Y|28451|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|STAT|STATESMAN|Y|28501|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SPOR|SPORTS RANGER|Y|28487|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|YAES|YAESU|Y|29392|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SUNA|SUNAGOR|Y|28549|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|BERT|BERTAZZONI|Y|29514|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
ITA|FLAM|FLAMIGNA|Y|210179|2019-12-03 19:02:51.528571|2023-01-18 19:13:33.000000
IRL|ARGZ|ARGOS|Y|210185|2019-12-03 19:02:51.528571|2023-01-18 19:13:33.000000
ITA|DORO|DORO|Y|210191|2019-12-03 19:02:51.528571|2023-01-18 19:13:33.000000
GBR|FABR|FABER|Y|29538|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TAGH|TAG HEUER|Y|28597|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|MINS|MINISTRY OF SOUND|N|29586|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TAPP|TAPPAN|Y|28613|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|T3|T3|Y|28595|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|QUAX|QUALTEX|Y|29512|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|SUBZ|SUBZ|Y|29536|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TESA|INTESA|Y|28685|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|THM|THERMECON|Y|28705|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TMOB|T-MOBILE BRANDED PHONE|Y|28733|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TOYS|TOYS R US GENERIC/UNKNOWN|Y|28769|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TRAX|TRAXDATA (WOOLWORTHS ONLY)|Y|28777|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|UNIV|UNIVERSAL|Y|28853|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TEVI|TEVICOM|Y|28691|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|VEET|VEET|Y|28877|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|VERS|VERSAT|Y|28885|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|TRI|TRIANCO/REDFYRE|Y|28787|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|VISQ|VISIQ|Y|28933|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|VOK|VOKERA|Y|28957|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|WAR|WARMFLOW|Y|28986|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|WESO|WESTON|Y|29010|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|VICK|VICKS|Y|28895|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|XPEL|XPELAIR|Y|29386|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|ZANU|ZANUSSI|Y|29410|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|ZTE|ZTE|Y|29434|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|COOP|CO-OP|Y|29458|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|LEIZ|LEITZ|Y|29482|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|UNIE|UNIVERSAL|N|29506|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|ONEP|OnePlus Mobile Phones|Y|29530|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|MYSO|POTTERTON MYSON|Y|29566|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|DOMX|DOMEX|Y|29590|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|ROTH|ROTH AV|Y|29594|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
GBR|WIC|WICKES|N|29492|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
ITA|AUPR|AUDIO PRO|Y|210196|2019-12-03 19:02:51.528571|2023-01-18 19:13:33.000000
DEU|SASU|SANSUI|Y|210202|2019-12-09 19:02:58.209676|2023-01-18 19:13:33.000000
GBR|H+H|H+H|Y|29564|2018-02-28 16:43:34.000000|2023-01-18 19:13:33.000000
ESP|ADLE|ADLER|Y|210708|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
ESP|ARTR|ARTROM|Y|210701|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
ESP|AIOS|AIOSTAY|Y|210714|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
ESP|AIV|AIV|Y|200002|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|ALMI|ALMIRALL|Y|200008|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|BELS|BELSON|Y|200014|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|BENQ|BENQ|Y|200020|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|CITI|CITIZEN|Y|200026|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|ANIT|ANITECH|Y|200032|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|BLAU|BLAUPUNKT|Y|200038|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|DYNE|DYNE NEEWAY|Y|200044|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|CYHO|CYBER HOME|Y|200050|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|ENER|ENERGY SISTEM|Y|200056|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|DELL|DELL|Y|200062|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|FJSU|FUJITSU|Y|200068|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|GENE|GENERAL ELECTRIC|Y|200074|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|GPX|GPX|Y|200080|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|HANS|HANSEATIC|Y|200086|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|HOOV|HOOVER|Y|200092|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|JAMO|JAMO|Y|200098|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|IRIS|IRIS|Y|200104|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|LENV|LENOVO|Y|200111|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|BASI|BASIS|Y|209918|2019-02-06 19:06:53.701217|2023-01-18 19:13:33.000000
ESP|AOC|AOC|Y|210723|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
GBR|ESWN|EUREKA SWAN|Y|211301|2020-04-06 19:02:52.485921|2023-01-18 19:13:33.000000
GBR|NESP|NESPRESSO|Y|211325|2020-05-14 19:03:12.959530|2023-01-18 19:13:33.000000
ITA|AIRO|AIRO|Y|211344|2020-09-24 19:02:19.696761|2023-01-18 19:13:33.000000
ITA|NESP|NESPRESSO|Y|211350|2020-09-24 19:02:19.696761|2023-01-18 19:13:33.000000
IRL|HAWK|HAWK|Y|211356|2020-09-24 19:02:19.696761|2023-01-18 19:13:33.000000
IRL|ECOV|ECOVACS|I|211362|2020-10-22 19:02:07.788527|2023-01-18 19:13:33.000000
IRL|GORE|GORENJE|I|211368|2020-10-22 19:02:07.788527|2023-01-18 19:13:33.000000
ESP|LITE|LITE-ON|Y|200119|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|MITS|MITSURI|Y|200124|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|JBL|JBL|Y|200130|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|LEXM|LEXMARK|Y|200136|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|MOKA|MOKA EXPRESS|Y|200142|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|NODO|NODOR|Y|200148|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|NETC|NETCOM|Y|200154|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|MAGN|MAGNET|Y|200160|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|NANO|NANOQ|Y|200166|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|OLIM|OLIMPIA|Y|200172|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|PRO-|PRO-LITE|Y|200178|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|PION|PIONEER|Y|200184|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|PARR|PARROT|Y|200190|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|ROCA|ROCA|Y|200196|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|SIGM|SIGMA|Y|200202|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|SAYT|SAYTES|Y|200208|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|ROAD|ROADSTAR|Y|200214|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|SIGK|SIGMATEK|Y|200220|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|TARS|TARGUS|Y|200226|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|TADI|TADIRAN/SUNION|Y|200232|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|SUNP|SUNPAK|Y|200238|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|TREK|TREKSTOR|Y|200244|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|VEXI|VEXIA|Y|200250|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|WHIT|WHITE WESTINGHOUSE|Y|200256|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|AFK|AFK|Y|200262|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|BECK|BECKER|Y|200268|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|COOL|COOLPAD|Y|200274|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|FAKI|FAKIR|Y|200280|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|HANN|HANNSPREE|Y|200286|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|ISY|ISY|Y|200292|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|LIBR|LIBRATONE|Y|200298|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|MSI|MSI|Y|200304|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|BOGO|BOGO|Y|210734|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
ESP|BEMA|BELLISIMA|Y|210730|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
IRL|DIGH|DIGIHOME|I|211379|2020-10-22 19:02:07.788527|2023-01-18 19:13:33.000000
IRL|BEST|BEST|I|211385|2020-10-22 19:02:07.788527|2023-01-18 19:13:33.000000
IRL|JLAB|JLAB AUDIO|I|211391|2020-10-22 19:02:07.788527|2023-01-18 19:13:33.000000
IRL|TCL|TCL|I|211397|2020-10-23 16:31:04.509174|2023-01-18 19:13:33.000000
DEU|BAUM|BAUMATIC|Y|211425|2021-06-09 19:01:53.540834|2023-01-18 19:13:33.000000
DEU|SON2|SONORO|Y|211431|2021-06-09 19:01:53.540834|2023-01-18 19:13:33.000000
ITA|REAL|REALME|Y|211437|2021-06-09 19:01:53.540834|2023-01-18 19:13:33.000000
DEU|NUMA|NUMATIC|Y|211443|2021-06-09 19:01:53.540834|2023-01-18 19:13:33.000000
DEU|ARAQ|AUDIORAQ|Y|211449|2021-06-09 19:01:53.540834|2023-01-18 19:13:33.000000
DEU|PIRA|PIRANHA|Y|200312|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|SCHN|SCHNEIDER|Y|200318|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|TCL|TCL|Y|200324|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|VAGE|VANTAGE|Y|200330|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|ALTO|ALTO PROFESSIONAL|Y|200336|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|BOSE|BOSE|Y|200342|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|EDEM|EDEM|Y|200348|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|HAIE|HAIER|Y|200354|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|JBC|JBC|Y|200360|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|MANF|MANFROTTO|Y|200366|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|NIKO|NIKON|Y|200372|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|PRES|PRESONUS|Y|200378|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|SANM|SAN MARCO|Y|200384|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|TELY|TELSEY|Y|200390|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|YOUW|YOUWINE|Y|200396|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|AIWA|AIWA|Y|200402|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ARBI|ARBITAR|Y|200408|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|AUD|AUDIOLINE|Y|200414|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|BEN|BENSON|Y|200420|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|BOS|BOSCH COMBINATION|Y|200426|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|CAL|CALOR|Y|200432|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|CERV|CERVIN|Y|200438|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|COOK|COOKS KITCHEN|Y|200444|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|DAN|DANESMOR|Y|200450|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|DOG2|SUPER DOG|Y|200456|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|YUKA|YUKAI|Y|200463|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|ALPS|ALPS|Y|200469|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|BLOM|BLOMBERG|Y|200475|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|DELO|DE LONGHI|Y|200480|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|FLAT|FLATRON|Y|200486|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|HECO|HECO|Y|200492|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|BURG|BURG|Y|211450|2021-06-09 19:01:53.540834|2023-01-18 19:13:33.000000
DEU|FIRS|FIRST CLASS|Y|211451|2021-06-09 19:01:53.540834|2023-01-18 19:13:33.000000
DEU|L+S|L&S ELECTRONIC|Y|200501|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|MENZ|MENZ + KÖNECKE|Y|200507|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|ONEP|ONE PLUS|Y|200513|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|PURE|PURE|Y|200519|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|SKLL|SKULLCANDY|Y|200525|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|TELE|TELEFUNKEN|Y|200531|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|WEST|WESTERN DIGITAL|Y|200537|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|ARTS|ARTSANA|Y|200543|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|CENE|CENEDESE|Y|200549|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|FABE|FABER|Y|200555|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|HOTP|HOTPOINT|Y|200561|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|KONU|KONUS|Y|200567|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|MELC|MELCHIONI|Y|200573|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|ONIX|ONIX|Y|200579|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|REMI|REMINGTON|Y|200585|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|SKY|SKY|Y|200591|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|TRAK|TRAKTOR|Y|200597|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ACAD|ACADEMY|Y|200603|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ALPI|ALPINE|Y|200609|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ARST|K B ARISTOCRAT|Y|200615|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|BABY|BABYLIFF|Y|200621|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|BET1|FRISKIES / BETA STD|Y|200627|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|ACER|ACER|Y|200634|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
IRL|ELCM|ELECTRO COMPANIET|Y|200635|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|BOMA|BOMAN|Y|200645|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|CRM|CRM|Y|200651|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|ELUX|ELECTROLUX|Y|200657|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|GNR|GNR|Y|200663|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|IISO|IISONIC|Y|200669|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|KENW|KENWOOD|Y|200675|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|MARA|MARANTZ|Y|200681|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|COMF|COMFEE|Y|210755|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
ESP|BRDY|BRANDY BEST|Y|210763|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
ESP|NEO|NEOVO|Y|200688|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|PACE|PACE|Y|200694|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|RAGA|RAGA|Y|200700|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|SEVE|SEVERIN|Y|200706|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|SUPT|SUPRATECH|Y|200712|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|UMC|UMC|Y|200718|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|ZIPY|ZIPY|Y|200724|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|AMPL|AMPLICOM POWER|Y|200730|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|BOSE|BOSE|Y|200736|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|DORO|DORO|Y|200742|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|GEMB|GEMBIRD|Y|200748|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|HOTP|HOTPOINT|Y|200754|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|KENW|KENWOOD|Y|200760|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|MARL|MARLEY|Y|200766|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|OTWO|O2-VIAG INTERKOM|Y|200772|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|PNY|PNY|Y|200778|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|SEG|SEG|Y|200784|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|TEC|TEC|Y|200790|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|VENG|VENGA|Y|200796|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|ARDE|ARDES|Y|200802|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|CAMB|CAMBRIDGE AUDIO|Y|200808|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|ELMO|ELMOT|Y|200814|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|HARI|HOTPOINT ARISTON|Y|200820|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|JPI|J&P ITALIA|Y|200826|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ITA|MARL|MARLEY|Y|200832|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|AGFA|AGFA|Y|200838|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|BEKO|BEKO|Y|200844|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|CORE|COREL|Y|200850|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|FALK|FALK|Y|200856|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|HARM|HARMAN/KARDON|Y|200862|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
DEU|ITT|ITT|Y|200868|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
ESP|BIGB|BIG BEN|Y|210762|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
ESP|BRIX|BRIXTON|Y|210773|2020-01-17 19:03:03.531968|2023-01-18 19:13:33.000000
DEU|SMA|SMA|Y|211461|2021-06-09 19:01:53.540834|2023-01-18 19:13:33.000000
DEU|AXIN|AXING|Y|211467|2021-06-09 19:01:53.540834|2023-01-18 19:13:33.000000
DEU|MAGN|MAGNAT|Y|200876|2018-10-15 19:06:01.810131|2023-01-18 19:13:33.000000
